problem_id,variant_type,problem_text,correct_answer,problem_family,problem_subtype,difficulty,contamination_pole,source,verifier_function,difficulty_params,notes
MBW_185,W4,"FORMAL DEFINITION:
π = ⟨B, S₀, S*, A⟩

BLOCKS:
B = {j, d, g, i, c, h, a, b, e, l}

INITIAL STATE S₀:
Harmony,
Planet(j), Planet(d), Planet(g), Planet(i), Planet(c),
Planet(h), Planet(a), Planet(b), Planet(e), Planet(l),
Province(j), Province(d), Province(g), Province(i), Province(c),
Province(h), Province(a), Province(b), Province(e), Province(l)

GOAL STATE S*:
Craves(j,d), Craves(d,g), Craves(g,i), Craves(i,c), Craves(c,h),
Craves(h,a), Craves(a,b), Craves(b,e), Craves(e,l)

ACTIONS (Preconditions → Add Effects | Delete Effects):

1. attack(x):
   Pre:  Harmony, Province(x), Planet(x)
   Add:  Pain(x)
   Del:  Harmony, Province(x), Planet(x)

2. succumb(x):
   Pre:  Pain(x)
   Add:  Harmony, Province(x), Planet(x)
   Del:  Pain(x)

3. overcome(x, y):
   Pre:  Province(y), Pain(x)
   Add:  Harmony, Province(x), Craves(x,y)
   Del:  Province(y), Pain(x)

4. feast(x, y):
   Pre:  Craves(x,y), Province(x), Harmony
   Add:  Pain(x), Province(y)
   Del:  Craves(x,y), Province(x), Harmony

CONSTRAINTS:
- x ≠ y for all two-argument actions
- Pre(aₖ) ⊆ Sₖ₋₁ must hold for each action aₖ

TASK:
Find plan π = (a₁, a₂, ..., aₙ) such that:
S₀ →(a₁) S₁ →(a₂) ... →(aₙ) Sₙ, where S* ⊆ Sₙ

OUTPUT FORMAT:
Return a numbered list of actions only.
Each action must be exactly one of:
  attack X
  succumb X
  overcome X Y
  feast X Y
No explanation. No extra text.","attack e
overcome e l
attack b
overcome b e
attack a
overcome a b
attack h
overcome h a
attack c
overcome c h
attack i
overcome i c
attack g
overcome g i
attack d
overcome d g
attack j
overcome j d",planning_suite,mystery_blocksworld,hard,low,type=planbench_mystery | dataset=planbench | filename=instance-185.pddl | path=plan-bench/instances/blocksworld/mystery/generated/instance-185.pddl,verify_mystery_blocksworld_plan,num_blocks=10 | requires_unstacking=false | max_initial_stack_depth=1,10 blocks clean-start mystery instance
MBW_10,canonical,"""You are a robot arm. Available actions: attack X (requires harmony, province X, planet X to be true), succumb X (requires pain X to be true), overcome X Y (requires province Y and pain X to be true), feast X Y (requires craves X Y, province X, harmony to be true). Current state: harmony is true. planet and province are true for blocks d, e, a, b, and f. Goal: craves d e, craves e a, craves a b, and craves b f are true. Respond with a numbered list of actions only. Each action must be exactly one of: attack X / succumb X / overcome X Y / feast X Y. No explanation. No extra text.""","attack b
overcome b f
attack a
overcome a b
attack e
overcome e a
attack d
overcome d e",planning_suite,mystery_blocksworld,easy,low,type=planbench_mystery | dataset=planbench | filename=instance-10.pddl | path=plan-bench/instances/blocksworld/mystery/generated/instance-10.pddl,verify_mystery_blocksworld_plan,num_blocks=5 | requires_unstacking=false | max_initial_stack_depth=1,5 blocks clean-start mystery instance
MBW_10,W2,"Action Reference:
| Action      | Preconditions                                  | Effect    |
|-------------|------------------------------------------------|-----------|
| attack X    | harmony, province X, planet X are true         | pain X    |
| succumb X   | pain X is true                                 | harmony   |
| overcome X Y| province Y and pain X are true                 | craves X Y|
| feast X Y   | craves X Y, province X, and harmony are true   | pain X    |

Current State:
| Block | Planet? | Province? |
|-------|---------|-----------|
| d     | yes     | yes       |
| e     | yes     | yes       |
| a     | yes     | yes       |
| b     | yes     | yes       |
| f     | yes     | yes       |
Note: harmony is true.

Goal:
| Block | Must crave |
|-------|------------|
| d     | e          |
| e     | a          |
| a     | b          |
| b     | f          |

Respond with a numbered list of actions only. Each action must be exactly one of: attack X / succumb X / overcome X Y / feast X Y. No explanation. No extra text.","attack b
overcome b f
attack a
overcome a b
attack e
overcome e a
attack d
overcome d e",planning_suite,mystery_blocksworld,easy,low,type=planbench_mystery | dataset=planbench | filename=instance-10.pddl | path=plan-bench/instances/blocksworld/mystery/generated/instance-10.pddl,verify_mystery_blocksworld_plan,num_blocks=5 | requires_unstacking=false | max_initial_stack_depth=1,5 blocks clean-start mystery instance
MBW_10,W3,"""You are a diplomat brokering alliances. Available actions: provoke X (requires goodwill, sovereignty X, and influence X to be true), appease X (requires tension X to be true), broker X Y (requires sovereignty Y and tension X to be true), negotiate X Y (requires alliance X Y, sovereignty X, and goodwill to be true). Current state: goodwill is true. influence and sovereignty are true for nations Denmark, Ethiopia, Argentina, Brazil, and France. Goal: Denmark allies with Ethiopia, Ethiopia allies with Argentina, Argentina allies with Brazil, and Brazil allies with France. Respond with a numbered list of actions only. Each action must be exactly one of: provoke X / appease X / broker X Y / negotiate X Y. No explanation. No extra text.""","provoke Brazil
overcome Brazil France
provoke Argentina
overcome Argentina Brazil
provoke Ethiopia
overcome Ethiopia Argentina
provoke Denmark
overcome Denmark Ethiopia
",planning_suite,mystery_blocksworld,easy,low,type=planbench_mystery | dataset=planbench | filename=instance-10.pddl | path=plan-bench/instances/blocksworld/mystery/generated/instance-10.pddl,verify_mystery_blocksworld_plan,num_blocks=5 | requires_unstacking=false | max_initial_stack_depth=1,5 blocks clean-start mystery instance
MBW_10,W4,"PLANNING PROBLEM
==============================

FORMAL DEFINITION:
π = ⟨B, S₀, S*, A⟩

BLOCKS:
B = {d, e, a, b, f}

INITIAL STATE S₀:
Harmony,
Planet(d), Planet(e), Planet(a), Planet(b), Planet(f),
Province(d), Province(e), Province(a), Province(b), Province(f)

GOAL STATE S*:
Craves(d,e), Craves(e,a), Craves(a,b), Craves(b,f)

ACTIONS (Preconditions → Add Effects | Delete Effects):

1. attack(x):
   Pre:  Harmony, Province(x), Planet(x)
   Add:  Pain(x)
   Del:  Harmony, Province(x), Planet(x)

2. succumb(x):
   Pre:  Pain(x)
   Add:  Harmony, Province(x), Planet(x)
   Del:  Pain(x)

3. overcome(x, y):
   Pre:  Province(y), Pain(x)
   Add:  Harmony, Province(x), Craves(x,y)
   Del:  Province(y), Pain(x)

4. feast(x, y):
   Pre:  Craves(x,y), Province(x), Harmony
   Add:  Pain(x), Province(y)
   Del:  Craves(x,y), Province(x), Harmony

CONSTRAINTS:
- x ≠ y for all two-argument actions
- Pre(aₖ) ⊆ Sₖ₋₁ must hold for each action aₖ

TASK:
Find plan π = (a₁, a₂, ..., aₙ) such that:
S₀ →(a₁) S₁ →(a₂) ... →(aₙ) Sₙ, where S* ⊆ Sₙ

OUTPUT FORMAT:
Return a numbered list of actions only.
Each action must be exactly one of:
  attack X
  succumb X
  overcome X Y
  feast X Y
No explanation. No extra text.","attack b
overcome b f
attack a
overcome a b
attack e
overcome e a
attack d
overcome d e",planning_suite,mystery_blocksworld,easy,low,type=planbench_mystery | dataset=planbench | filename=instance-10.pddl | path=plan-bench/instances/blocksworld/mystery/generated/instance-10.pddl,verify_mystery_blocksworld_plan,num_blocks=5 | requires_unstacking=false | max_initial_stack_depth=1,5 blocks clean-start mystery instance
BW_155_W5,W5,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Block e is on block i. Block f is on the table. Block h is on block f. Block i is on the table. Block j is on the table. The hand is empty. Goal: Block e is on the table, block f is on block h, block h is on block e, block i is on block f, block j is on block i. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","unstack e i
put-down e
unstack h f
stack h e
pick-up f
stack f h
pick-up i
stack i f
pick-up j
stack j i",planning_suite,blocksworld,easy,low,generated_seed_227616149,verify_blocksworld_plan,num_blocks=5 | requires_unstacking=false | max_initial_stack_depth=1,W5 procedurally generated
BW_010_W5,W5,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Block a is on the table. Block b is on block d. Block d is on block f. Block e is on the table. Block f is on the table. The hand is empty. Goal: Block a is on block d, block b is on block e, block d is on the table, block e is on block f, block f is on the table. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","unstack b d
put-down b
unstack d f
put-down d
pick-up e
stack e f
pick-up a
stack a d
pick-up b
stack b e",planning_suite,blocksworld,easy,low,generated_seed_4024874569,verify_blocksworld_plan,num_blocks=5 | requires_unstacking=false | max_initial_stack_depth=1,W5 procedurally generated
BW_001_W5,W5,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Block b is on the table. Block d is on the table. Block f is on block d. Block g is on block l. Block h is on block j. Block i is on block g. Block j is on block f. Block l is on block h. The hand is empty. Goal: Block b is on the table, block d is on the table, block f is on the table, block g is on block d, block h is on the table, block i is on the table, block j is on block g, block l is on the table. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","unstack i g
put-down i
unstack g l
put-down g
unstack l h
put-down l
unstack h j
put-down h
unstack j f
put-down j
unstack f d
put-down f
pick-up g
stack g d
pick-up j
stack j g",planning_suite,blocksworld,medium,low,generated_seed_420965222,verify_blocksworld_plan,num_blocks=8 | requires_unstacking=false | max_initial_stack_depth=1,W5 procedurally generated
BW_011_W5,W5,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Block a is on the table. Block b is on block a. Block c is on block k. Block e is on block l. Block g is on block i. Block h is on block g. Block i is on block j. Block j is on block c. Block k is on block e. Block l is on block b. The hand is empty. Goal: Block a is on the table, block b is on the table, block c is on block j, block e is on block h, block g is on the table, block h is on the table, block i is on block a, block j is on the table, block k is on the table, block l is on the table. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","unstack h g
put-down h
unstack g i
put-down g
unstack i j
put-down i
unstack j c
put-down j
unstack c k
stack c j
unstack k e
put-down k
unstack e l
stack e h
unstack l b
put-down l
unstack b a
put-down b
pick-up i
stack i a",planning_suite,blocksworld,hard,low,generated_seed_3177481038,verify_blocksworld_plan,num_blocks=10 | requires_unstacking=false | max_initial_stack_depth=1,W5 procedurally generated
BW_120_W5,W5,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Block c is on the table. Block f is on the table. Block g is on block f. Block j is on the table. The hand is empty. Goal: Block c is on the table, block f is on block c, block g is on block j, block j is on block f. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","unstack g f
put-down g
pick-up f
stack f c
pick-up j
stack j f
pick-up g
stack g j",planning_suite,blocksworld,easy,low,generated_seed_3777948407,verify_blocksworld_plan,num_blocks=4 | requires_unstacking=false | max_initial_stack_depth=1,W5 procedurally generated
BW_227_W5,W5,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Block a is on block f. Block c is on the table. Block d is on the table. Block f is on the table. Block g is on block j. Block i is on the table. Block j is on the table. Block k is on block c. Block l is on the table. The hand is empty. Goal: Block a is on the table, block c is on block i, block d is on the table, block f is on the table, block g is on the table, block i is on block g, block j is on the table, block k is on block f, block l is on block c. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","unstack g j
put-down g
pick-up i
stack i g
unstack a f
put-down a
unstack k c
stack k f
pick-up c
stack c i
pick-up l
stack l c",planning_suite,blocksworld,hard,low,generated_seed_2479329937,verify_blocksworld_plan,num_blocks=9 | requires_unstacking=false |,W5 procedurally generated
BW_137_W5,W5,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Block a is on block i. Block b is on block c. Block c is on block l. Block d is on block j. Block e is on block b. Block f is on the table. Block g is on block a. Block h is on block e. Block i is on block f. Block j is on block g. Block l is on block d. The hand is empty. Goal: Block a is on block i, block b is on block g, block c is on the table, block d is on block l, block e is on the table, block f is on the table, block g is on block j, block h is on the table, block i is on the table, block j is on the table, block l is on block c. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","unstack h e
put-down h
unstack e b
put-down e
unstack b c
put-down b
unstack c l
put-down c
unstack l d
stack l c
unstack d j
stack d l
unstack j g
put-down j
unstack g a
stack g j
pick-up b
stack b g
unstack a i
put-down a
unstack i f
put-down i
pick-up a
stack a i",planning_suite,blocksworld,hard,low,generated_seed_2265743528,verify_blocksworld_plan,num_blocks=11 | requires_unstacking=false | max_initial_stack_depth=1,W5 procedurally generated
BW_172_W5,W5,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Block a is on block k. Block b is on block g. Block d is on block l. Block e is on block h. Block f is on the table. Block g is on the table. Block h is on the table. Block i is on block j. Block j is on block e. Block k is on the table. Block l is on the table. The hand is empty. Goal: Block a is on block k, block b is on block d, block d is on the table, block e is on block i, block f is on block b, block g is on block e, block h is on the table, block i is on the table, block j is on the table, block k is on block h, block l is on the table. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","unstack d l
put-down d
unstack b g
stack b d
unstack i j
put-down i
pick-up f
stack f b
unstack j e
put-down j
unstack e h
stack e i
pick-up g
stack g e
unstack a k
put-down a
pick-up k
stack k h
pick-up a
stack a k",planning_suite,blocksworld,hard,low,generated_seed_3906466348,verify_blocksworld_plan,num_blocks=11 | requires_unstacking=false | max_initial_stack_depth=1,W5 procedurally generated
BW_467_W5,W5,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Block a is on block i. Block f is on block h. Block g is on block l. Block h is on the table. Block i is on block g. Block j is on block a. Block l is on block f. The hand is empty. Goal: Block a is on block i, block f is on the table, block g is on block l, block h is on the table, block i is on block h, block j is on the table, block l is on the table. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","unstack j a
put-down j
unstack a i
put-down a
unstack i g
put-down i
unstack g l
stack g i
unstack l f
put-down l
unstack f h
put-down f
unstack g i
stack g l
pick-up i
stack i h
pick-up a
stack a i",planning_suite,blocksworld,medium,low,generated_seed_1198332387,verify_blocksworld_plan,num_blocks=7 | requires_unstacking=false | max_initial_stack_depth=1,W5 procedurally generated
BW_080_W5,W5,"You are a robot arm. Available actions: pick-up X (X must be clear and on the table, hand must be empty), put-down X (place X on the table), stack X Y (place X on Y; Y must be clear, you must be holding X), unstack X Y (pick up X from Y; X must be clear, hand must be empty). You can hold one block at a time. Current state: Block c is on block i. Block e is on the table. Block f is on block j. Block i is on the table. Block j is on block l. Block l is on the table. The hand is empty. Goal: Block c is on block i, block e is on block c, block f is on the table, block i is on the table, block j is on the table, block l is on the table. Respond with a numbered list of actions only. Each action must be exactly one of: pick-up X / put-down X / stack X Y / unstack X Y. No explanation. No extra text.","pick-up e
stack e c
unstack f j
put-down f
unstack j l
put-down j",planning_suite,blocksworld,medium,low,generated_seed_3455343178,verify_blocksworld_plan,num_blocks=6 | requires_unstacking=false | max_initial_stack_depth=1,W5 procedurally generated
